Число вершин,Число рёбер,Диаметр,Радиус,Число компонент связности,Цикломатическое число,Максимальная степень вершины,Минимальная степень вершины,Среднее значение степеней вершин,Медиана значений степеней вершин,Мода значений степеней вершин,Хроматическое число,Планарность,Регулярный
61.0,1524.0,2.0,2.0,1.0,1464.0,56.0,42.0,49.967213114754095,50.0,52.0,27.0,False,False
68.0,2165.0,2.0,1.0,1.0,2098.0,67.0,60.0,63.6764705882353,64.0,64.0,38.0,False,False
47.0,175.0,4.0,3.0,1.0,129.0,14.0,3.0,7.446808510638298,7.0,5.0,7.0,False,False
75.0,1997.0,2.0,2.0,1.0,1923.0,65.0,45.0,53.25333333333333,53.0,53.0,25.0,False,False
81.0,2246.0,2.0,2.0,1.0,2166.0,63.0,46.0,55.45679012345679,56.0,58.0,27.0,False,False
92.0,3676.0,2.0,2.0,1.0,3585.0,89.0,71.0,79.91304347826087,80.0,79.0,43.0,False,False
10.0,21.0,3.0,2.0,1.0,12.0,7.0,2.0,4.2,4.0,5.0,4.0,False,False
48.0,536.0,2.0,2.0,1.0,489.0,29.0,13.0,22.333333333333332,23.0,22.0,11.0,False,False
8.0,16.0,2.0,2.0,1.0,9.0,6.0,2.0,4.0,4.0,4.0,4.0,False,False
100.0,2863.0,2.0,2.0,1.0,2764.0,70.0,48.0,57.26,57.0,57.0,24.0,False,False
38.0,298.0,2.0,2.0,1.0,261.0,22.0,10.0,15.68421052631579,16.0,16.0,9.0,False,False
45.0,281.0,3.0,2.0,1.0,237.0,18.0,7.0,12.488888888888889,12.0,12.0,8.0,False,False
17.0,125.0,2.0,1.0,1.0,109.0,16.0,13.0,14.705882352941176,15.0,15.0,11.0,False,False
94.0,3303.0,2.0,2.0,1.0,3210.0,81.0,58.0,70.27659574468085,70.0,69.0,33.0,False,False
44.0,553.0,2.0,2.0,1.0,510.0,31.0,18.0,25.136363636363637,26.0,23.0,13.0,False,False
93.0,3507.0,2.0,2.0,1.0,3415.0,83.0,64.0,75.41935483870968,76.0,76.0,35.0,False,False
53.0,1127.0,2.0,2.0,1.0,1075.0,48.0,37.0,42.528301886792455,43.0,45.0,24.0,False,False
31.0,111.0,4.0,3.0,1.0,81.0,12.0,1.0,7.161290322580645,7.0,7.0,6.0,False,False
17.0,132.0,2.0,1.0,1.0,116.0,16.0,14.0,15.529411764705882,16.0,16.0,15.0,False,False
67.0,469.0,3.0,2.0,1.0,403.0,24.0,7.0,14.0,14.0,16.0,8.0,False,False
34.0,301.0,2.0,2.0,1.0,268.0,23.0,12.0,17.705882352941178,17.0,17.0,10.0,False,False
64.0,956.0,2.0,2.0,1.0,893.0,41.0,20.0,29.875,29.0,29.0,15.0,False,False
35.0,74.0,,,2.0,41.0,10.0,0.0,4.228571428571429,4.0,4.0,4.0,False,False
88.0,2900.0,2.0,2.0,1.0,2813.0,75.0,52.0,65.9090909090909,66.0,66.0,30.0,False,False
88.0,851.0,3.0,2.0,1.0,764.0,27.0,10.0,19.34090909090909,20.0,20.0,11.0,False,False
61.0,125.0,,,3.0,67.0,9.0,0.0,4.098360655737705,4.0,3.0,4.0,False,False
83.0,2181.0,2.0,2.0,1.0,2099.0,61.0,43.0,52.55421686746988,53.0,54.0,24.0,False,False
97.0,3683.0,2.0,2.0,1.0,3587.0,85.0,68.0,75.9381443298969,76.0,77.0,35.0,False,False
77.0,2266.0,2.0,2.0,1.0,2190.0,66.0,52.0,58.857142857142854,59.0,58.0,27.0,False,False
77.0,1999.0,2.0,2.0,1.0,1923.0,60.0,43.0,51.922077922077925,52.0,50.0,24.0,False,False
68.0,2216.0,2.0,1.0,1.0,2149.0,67.0,62.0,65.17647058823529,65.0,66.0,46.0,False,False
99.0,2880.0,2.0,2.0,1.0,2782.0,69.0,49.0,58.18181818181818,58.0,60.0,25.0,False,False
31.0,164.0,3.0,2.0,1.0,134.0,15.0,6.0,10.580645161290322,11.0,12.0,7.0,False,False
49.0,556.0,2.0,2.0,1.0,508.0,30.0,14.0,22.693877551020407,23.0,20.0,12.0,False,False
33.0,186.0,3.0,2.0,1.0,154.0,15.0,6.0,11.272727272727273,12.0,13.0,8.0,False,False
92.0,2996.0,2.0,2.0,1.0,2905.0,73.0,56.0,65.1304347826087,65.0,67.0,30.0,False,False
68.0,1100.0,2.0,2.0,1.0,1033.0,42.0,20.0,32.35294117647059,33.0,34.0,15.0,False,False
42.0,531.0,2.0,2.0,1.0,490.0,30.0,18.0,25.285714285714285,26.0,23.0,15.0,False,False
35.0,247.0,3.0,2.0,1.0,213.0,23.0,9.0,14.114285714285714,14.0,16.0,9.0,False,False
58.0,1129.0,2.0,2.0,1.0,1072.0,45.0,26.0,38.93103448275862,40.0,39.0,20.0,False,False
35.0,297.0,2.0,2.0,1.0,263.0,26.0,12.0,16.97142857142857,17.0,17.0,10.0,False,False
16.0,112.0,2.0,1.0,1.0,97.0,15.0,12.0,14.0,14.0,14.0,11.0,False,False
71.0,1534.0,2.0,2.0,1.0,1464.0,52.0,36.0,43.2112676056338,43.0,43.0,19.0,False,False
69.0,693.0,3.0,2.0,1.0,625.0,28.0,10.0,20.08695652173913,20.0,21.0,11.0,False,False
23.0,153.0,2.0,2.0,1.0,131.0,18.0,8.0,13.304347826086957,14.0,14.0,8.0,False,False
98.0,3317.0,2.0,2.0,1.0,3220.0,75.0,59.0,67.6938775510204,68.0,71.0,28.0,False,False
81.0,306.0,,,2.0,227.0,15.0,0.0,7.555555555555555,7.0,6.0,6.0,False,False
29.0,208.0,2.0,2.0,1.0,180.0,20.0,11.0,14.344827586206897,14.0,14.0,9.0,False,False
19.0,91.0,2.0,2.0,1.0,73.0,13.0,6.0,9.578947368421053,10.0,11.0,6.0,False,False
51.0,791.0,2.0,2.0,1.0,741.0,38.0,25.0,31.019607843137255,31.0,31.0,15.0,False,False
37.0,154.0,3.0,2.0,1.0,118.0,16.0,2.0,8.324324324324325,8.0,7.0,7.0,False,False
29.0,333.0,2.0,2.0,1.0,305.0,26.0,19.0,22.96551724137931,23.0,23.0,14.0,False,False
95.0,1310.0,2.0,2.0,1.0,1216.0,38.0,16.0,27.57894736842105,27.0,26.0,13.0,False,False
31.0,366.0,2.0,2.0,1.0,336.0,29.0,19.0,23.612903225806452,23.0,23.0,14.0,False,False
49.0,494.0,3.0,2.0,1.0,446.0,29.0,11.0,20.163265306122447,20.0,20.0,10.0,False,False
97.0,3236.0,2.0,2.0,1.0,3140.0,75.0,56.0,66.72164948453609,67.0,67.0,30.0,False,False
9.0,35.0,2.0,1.0,1.0,27.0,8.0,7.0,7.777777777777778,8.0,8.0,8.0,False,False
43.0,782.0,2.0,2.0,1.0,740.0,41.0,30.0,36.372093023255815,37.0,37.0,21.0,False,False
97.0,751.0,3.0,2.0,1.0,655.0,26.0,8.0,15.484536082474227,15.0,15.0,9.0,False,False
64.0,1608.0,2.0,2.0,1.0,1545.0,56.0,43.0,50.25,51.0,51.0,27.0,False,False
72.0,1961.0,2.0,2.0,1.0,1890.0,64.0,47.0,54.47222222222222,54.0,54.0,29.0,False,False
46.0,957.0,2.0,2.0,1.0,912.0,44.0,38.0,41.608695652173914,42.0,42.0,26.0,False,False
59.0,886.0,2.0,2.0,1.0,828.0,39.0,22.0,30.033898305084747,30.0,33.0,14.0,False,False
13.0,76.0,2.0,1.0,1.0,64.0,12.0,11.0,11.692307692307692,12.0,12.0,11.0,False,False
49.0,608.0,2.0,2.0,1.0,560.0,34.0,15.0,24.816326530612244,24.0,23.0,13.0,False,False
84.0,3030.0,2.0,2.0,1.0,2947.0,80.0,65.0,72.14285714285714,72.0,72.0,38.0,False,False
37.0,663.0,2.0,1.0,1.0,627.0,36.0,35.0,35.83783783783784,36.0,36.0,34.0,False,False
80.0,1763.0,2.0,2.0,1.0,1684.0,55.0,34.0,44.075,44.0,44.0,19.0,False,False
64.0,1121.0,2.0,2.0,1.0,1058.0,45.0,26.0,35.03125,35.0,35.0,18.0,False,False
26.0,53.0,4.0,3.0,1.0,28.0,7.0,2.0,4.076923076923077,4.0,3.0,4.0,False,False
33.0,392.0,2.0,2.0,1.0,360.0,29.0,20.0,23.757575757575758,24.0,25.0,15.0,False,False
53.0,676.0,2.0,2.0,1.0,624.0,33.0,18.0,25.50943396226415,25.0,25.0,13.0,False,False
46.0,889.0,2.0,2.0,1.0,844.0,42.0,34.0,38.65217391304348,39.0,38.0,22.0,False,False
85.0,2028.0,2.0,2.0,1.0,1944.0,59.0,37.0,47.71764705882353,48.0,49.0,21.0,False,False
12.0,51.0,2.0,2.0,1.0,40.0,10.0,7.0,8.5,9.0,9.0,6.0,False,False
58.0,1126.0,2.0,2.0,1.0,1069.0,45.0,31.0,38.827586206896555,39.0,39.0,20.0,False,False
45.0,439.0,2.0,2.0,1.0,395.0,26.0,12.0,19.511111111111113,20.0,20.0,11.0,False,False
76.0,906.0,3.0,2.0,1.0,831.0,36.0,14.0,23.842105263157894,24.0,25.0,13.0,False,False
94.0,4132.0,2.0,1.0,1.0,4039.0,93.0,81.0,87.91489361702128,88.0,87.0,53.0,False,False
45.0,853.0,2.0,2.0,1.0,809.0,42.0,33.0,37.91111111111111,38.0,38.0,22.0,False,False
15.0,66.0,2.0,2.0,1.0,52.0,11.0,6.0,8.8,9.0,7.0,6.0,False,False
23.0,249.0,2.0,1.0,1.0,227.0,22.0,20.0,21.652173913043477,22.0,22.0,20.0,False,False
58.0,1060.0,2.0,2.0,1.0,1003.0,46.0,29.0,36.55172413793103,37.0,36.0,18.0,False,False
91.0,1018.0,3.0,2.0,1.0,928.0,31.0,12.0,22.373626373626372,23.0,23.0,12.0,False,False
76.0,1975.0,2.0,2.0,1.0,1900.0,65.0,43.0,51.973684210526315,52.0,53.0,24.0,False,False
53.0,131.0,8.0,4.0,1.0,79.0,12.0,1.0,4.943396226415095,5.0,5.0,5.0,False,False
38.0,205.0,3.0,2.0,1.0,168.0,17.0,3.0,10.789473684210526,11.0,10.0,6.0,False,False
54.0,995.0,2.0,2.0,1.0,942.0,43.0,33.0,36.851851851851855,36.0,36.0,19.0,False,False
16.0,43.0,3.0,2.0,1.0,28.0,8.0,2.0,5.375,6.0,6.0,4.0,False,False
89.0,3350.0,2.0,2.0,1.0,3262.0,83.0,66.0,75.28089887640449,75.0,78.0,39.0,False,False
72.0,208.0,,,2.0,138.0,15.0,0.0,5.777777777777778,6.0,7.0,5.0,False,False
60.0,1154.0,2.0,2.0,1.0,1095.0,46.0,30.0,38.46666666666667,38.0,38.0,22.0,False,False
49.0,359.0,3.0,2.0,1.0,311.0,21.0,7.0,14.653061224489797,15.0,16.0,10.0,False,False
90.0,642.0,3.0,2.0,1.0,553.0,27.0,6.0,14.266666666666667,14.0,14.0,9.0,False,False
82.0,3058.0,2.0,1.0,1.0,2977.0,81.0,68.0,74.58536585365853,75.0,76.0,42.0,False,False
92.0,92.0,,,17.0,17.0,6.0,0.0,2.0,2.0,1.0,3.0,False,False
31.0,282.0,2.0,2.0,1.0,252.0,23.0,12.0,18.193548387096776,18.0,19.0,12.0,False,False
67.0,387.0,3.0,3.0,1.0,321.0,18.0,3.0,11.552238805970148,12.0,12.0,8.0,False,False
46.0,587.0,2.0,2.0,1.0,542.0,32.0,20.0,25.52173913043478,26.0,26.0,13.0,False,False
51.0,866.0,2.0,2.0,1.0,816.0,42.0,27.0,33.96078431372549,34.0,31.0,19.0,False,False
41.0,91.0,4.0,3.0,1.0,51.0,9.0,2.0,4.439024390243903,4.0,2.0,5.0,False,False
38.0,652.0,2.0,1.0,1.0,615.0,37.0,29.0,34.31578947368421,35.0,35.0,20.0,False,False
78.0,1214.0,2.0,2.0,1.0,1137.0,42.0,23.0,31.128205128205128,30.0,30.0,15.0,False,False
22.0,36.0,6.0,3.0,1.0,15.0,6.0,1.0,3.272727272727273,3.0,4.0,4.0,False,False
41.0,746.0,2.0,1.0,1.0,706.0,40.0,32.0,36.390243902439025,36.0,36.0,24.0,False,False
43.0,715.0,2.0,2.0,1.0,673.0,38.0,29.0,33.25581395348837,33.0,34.0,19.0,False,False
85.0,2639.0,2.0,2.0,1.0,2555.0,70.0,54.0,62.09411764705882,62.0,63.0,30.0,False,False
20.0,48.0,4.0,2.0,1.0,29.0,7.0,2.0,4.8,5.0,5.0,5.0,False,False
38.0,511.0,2.0,2.0,1.0,474.0,32.0,22.0,26.894736842105264,27.0,26.0,16.0,False,False
21.0,179.0,2.0,1.0,1.0,159.0,20.0,13.0,17.047619047619047,17.0,17.0,11.0,False,False
63.0,1208.0,2.0,2.0,1.0,1146.0,48.0,29.0,38.34920634920635,39.0,40.0,20.0,False,False
87.0,134.0,,,5.0,52.0,9.0,0.0,3.0804597701149423,3.0,3.0,4.0,False,False
28.0,264.0,2.0,2.0,1.0,237.0,23.0,15.0,18.857142857142858,19.0,17.0,12.0,False,False
94.0,3528.0,2.0,2.0,1.0,3435.0,86.0,66.0,75.06382978723404,75.0,73.0,35.0,False,False
21.0,139.0,2.0,2.0,1.0,119.0,17.0,10.0,13.238095238095237,13.0,13.0,9.0,False,False
65.0,1735.0,2.0,2.0,1.0,1671.0,60.0,43.0,53.38461538461539,54.0,54.0,29.0,False,False
79.0,2632.0,2.0,2.0,1.0,2554.0,73.0,58.0,66.63291139240506,67.0,66.0,33.0,False,False
64.0,1709.0,2.0,2.0,1.0,1646.0,59.0,47.0,53.40625,53.0,51.0,29.0,False,False
37.0,139.0,3.0,2.0,1.0,103.0,13.0,3.0,7.513513513513513,7.0,7.0,6.0,False,False
34.0,129.0,3.0,2.0,1.0,96.0,13.0,2.0,7.588235294117647,7.0,7.0,5.0,False,False
94.0,1017.0,3.0,2.0,1.0,924.0,31.0,14.0,21.638297872340427,22.0,23.0,11.0,False,False
83.0,3179.0,2.0,2.0,1.0,3097.0,81.0,70.0,76.60240963855422,77.0,78.0,45.0,False,False
60.0,957.0,2.0,2.0,1.0,898.0,43.0,25.0,31.9,32.0,34.0,15.0,False,False
45.0,371.0,2.0,2.0,1.0,327.0,22.0,11.0,16.488888888888887,16.0,19.0,10.0,False,False
66.0,815.0,2.0,2.0,1.0,750.0,34.0,14.0,24.696969696969695,25.0,27.0,12.0,False,False
25.0,295.0,2.0,1.0,1.0,271.0,24.0,22.0,23.6,24.0,24.0,21.0,False,False
53.0,379.0,3.0,2.0,1.0,327.0,23.0,8.0,14.30188679245283,15.0,16.0,9.0,False,False
51.0,794.0,2.0,2.0,1.0,744.0,38.0,25.0,31.137254901960784,31.0,33.0,16.0,False,False
17.0,107.0,2.0,2.0,1.0,91.0,15.0,10.0,12.588235294117647,12.0,12.0,9.0,False,False
69.0,1679.0,2.0,2.0,1.0,1611.0,56.0,40.0,48.666666666666664,49.0,50.0,23.0,False,False
57.0,1171.0,2.0,2.0,1.0,1115.0,49.0,32.0,41.08771929824562,41.0,41.0,22.0,False,False
55.0,495.0,2.0,2.0,1.0,441.0,27.0,11.0,18.0,17.0,17.0,10.0,False,False
48.0,394.0,3.0,2.0,1.0,347.0,24.0,7.0,16.416666666666668,16.0,15.0,9.0,False,False
74.0,1463.0,2.0,2.0,1.0,1390.0,49.0,32.0,39.54054054054054,39.0,37.0,20.0,False,False
35.0,243.0,3.0,2.0,1.0,209.0,22.0,9.0,13.885714285714286,14.0,14.0,8.0,False,False
53.0,377.0,3.0,2.0,1.0,325.0,20.0,8.0,14.226415094339623,15.0,15.0,7.0,False,False
42.0,674.0,2.0,2.0,1.0,633.0,36.0,25.0,32.095238095238095,32.0,34.0,19.0,False,False
96.0,2954.0,2.0,2.0,1.0,2859.0,71.0,48.0,61.541666666666664,61.0,59.0,26.0,False,False
24.0,125.0,3.0,2.0,1.0,102.0,12.0,7.0,10.416666666666666,11.0,12.0,8.0,False,False
11.0,23.0,3.0,2.0,1.0,13.0,7.0,3.0,4.181818181818182,4.0,4.0,4.0,False,False
92.0,1128.0,3.0,2.0,1.0,1037.0,37.0,14.0,24.52173913043478,24.0,23.0,13.0,False,False
31.0,74.0,5.0,3.0,1.0,44.0,11.0,1.0,4.774193548387097,4.0,4.0,5.0,False,False
24.0,151.0,2.0,2.0,1.0,128.0,16.0,8.0,12.583333333333334,12.0,12.0,8.0,False,False
58.0,1139.0,2.0,2.0,1.0,1082.0,46.0,33.0,39.275862068965516,39.0,37.0,18.0,False,False
19.0,81.0,3.0,2.0,1.0,63.0,13.0,5.0,8.526315789473685,8.0,7.0,7.0,False,False
23.0,133.0,2.0,2.0,1.0,111.0,14.0,8.0,11.565217391304348,12.0,11.0,8.0,False,False
93.0,1384.0,2.0,2.0,1.0,1292.0,41.0,18.0,29.763440860215052,29.0,26.0,14.0,False,False
23.0,120.0,3.0,2.0,1.0,98.0,15.0,4.0,10.434782608695652,10.0,10.0,8.0,False,False
18.0,134.0,2.0,1.0,1.0,117.0,17.0,10.0,14.88888888888889,16.0,16.0,12.0,False,False
46.0,997.0,2.0,1.0,1.0,952.0,45.0,40.0,43.34782608695652,44.0,44.0,33.0,False,False
35.0,258.0,2.0,2.0,1.0,224.0,20.0,10.0,14.742857142857142,15.0,16.0,8.0,False,False
32.0,60.0,6.0,4.0,1.0,29.0,7.0,1.0,3.75,4.0,4.0,4.0,False,False
72.0,2269.0,2.0,2.0,1.0,2198.0,67.0,58.0,63.02777777777778,63.0,66.0,33.0,False,False
15.0,44.0,3.0,2.0,1.0,30.0,9.0,3.0,5.866666666666666,6.0,7.0,4.0,False,False
28.0,234.0,2.0,2.0,1.0,207.0,23.0,9.0,16.714285714285715,17.0,17.0,11.0,False,False
21.0,92.0,3.0,2.0,1.0,72.0,12.0,5.0,8.761904761904763,9.0,9.0,6.0,False,False
27.0,197.0,2.0,2.0,1.0,171.0,18.0,8.0,14.592592592592593,15.0,15.0,10.0,False,False
53.0,551.0,2.0,2.0,1.0,499.0,33.0,14.0,20.79245283018868,21.0,22.0,11.0,False,False
94.0,4353.0,2.0,1.0,1.0,4260.0,93.0,90.0,92.61702127659575,93.0,93.0,81.0,False,False
21.0,146.0,2.0,2.0,1.0,126.0,18.0,10.0,13.904761904761905,14.0,13.0,9.0,False,False
42.0,317.0,2.0,2.0,1.0,276.0,23.0,8.0,15.095238095238095,15.0,16.0,9.0,False,False
70.0,2110.0,2.0,2.0,1.0,2041.0,66.0,51.0,60.285714285714285,61.0,62.0,33.0,False,False
96.0,535.0,4.0,3.0,1.0,440.0,23.0,4.0,11.145833333333334,11.0,12.0,8.0,False,False
53.0,1152.0,2.0,2.0,1.0,1100.0,48.0,37.0,43.471698113207545,44.0,44.0,23.0,False,False
46.0,75.0,8.0,4.0,1.0,30.0,7.0,1.0,3.260869565217391,3.0,2.0,3.0,False,False
30.0,382.0,2.0,2.0,1.0,353.0,28.0,21.0,25.466666666666665,26.0,26.0,17.0,False,False
11.0,39.0,2.0,2.0,1.0,29.0,9.0,3.0,7.090909090909091,8.0,8.0,6.0,False,False
75.0,2170.0,2.0,2.0,1.0,2096.0,65.0,50.0,57.86666666666667,57.0,57.0,29.0,False,False
79.0,1847.0,2.0,2.0,1.0,1769.0,55.0,35.0,46.75949367088607,48.0,48.0,22.0,False,False
47.0,251.0,3.0,2.0,1.0,205.0,23.0,5.0,10.680851063829786,11.0,13.0,6.0,False,False
83.0,276.0,5.0,3.0,1.0,194.0,14.0,2.0,6.650602409638554,6.0,6.0,6.0,False,False
87.0,3636.0,2.0,1.0,1.0,3550.0,86.0,78.0,83.58620689655173,84.0,83.0,58.0,False,False
65.0,277.0,4.0,3.0,1.0,213.0,14.0,3.0,8.523076923076923,8.0,10.0,6.0,False,False
73.0,1038.0,2.0,2.0,1.0,966.0,41.0,19.0,28.438356164383563,28.0,27.0,14.0,False,False
40.0,130.0,4.0,3.0,1.0,91.0,11.0,1.0,6.5,6.0,6.0,5.0,False,False
23.0,63.0,4.0,2.0,1.0,41.0,10.0,1.0,5.478260869565218,5.0,7.0,4.0,False,False
35.0,310.0,2.0,2.0,1.0,276.0,24.0,11.0,17.714285714285715,18.0,18.0,11.0,False,False
43.0,209.0,3.0,2.0,1.0,167.0,20.0,4.0,9.720930232558139,10.0,10.0,8.0,False,False
54.0,277.0,3.0,2.0,1.0,224.0,16.0,5.0,10.25925925925926,10.0,9.0,8.0,False,False
84.0,1480.0,2.0,2.0,1.0,1397.0,44.0,24.0,35.23809523809524,35.0,35.0,15.0,False,False
24.0,258.0,2.0,1.0,1.0,235.0,23.0,19.0,21.5,22.0,22.0,18.0,False,False
43.0,426.0,2.0,2.0,1.0,384.0,27.0,14.0,19.813953488372093,19.0,19.0,12.0,False,False
63.0,150.0,5.0,4.0,1.0,88.0,9.0,1.0,4.761904761904762,5.0,6.0,5.0,False,False
100.0,783.0,3.0,2.0,1.0,684.0,25.0,7.0,15.66,16.0,18.0,9.0,False,False
88.0,1459.0,2.0,2.0,1.0,1372.0,45.0,25.0,33.15909090909091,33.0,32.0,16.0,False,False
77.0,1659.0,2.0,2.0,1.0,1583.0,55.0,33.0,43.09090909090909,43.0,43.0,20.0,False,False
35.0,527.0,2.0,2.0,1.0,493.0,33.0,26.0,30.114285714285714,30.0,29.0,20.0,False,False
99.0,1957.0,2.0,2.0,1.0,1859.0,53.0,26.0,39.535353535353536,39.0,38.0,17.0,False,False
9.0,33.0,2.0,1.0,1.0,25.0,8.0,6.0,7.333333333333333,7.0,8.0,7.0,False,False
87.0,1241.0,2.0,2.0,1.0,1155.0,39.0,20.0,28.528735632183906,28.0,26.0,15.0,False,False
33.0,498.0,2.0,1.0,1.0,466.0,32.0,27.0,30.181818181818183,30.0,31.0,23.0,False,False
27.0,209.0,2.0,2.0,1.0,183.0,21.0,11.0,15.481481481481481,15.0,15.0,10.0,False,False
22.0,203.0,2.0,1.0,1.0,182.0,21.0,15.0,18.454545454545453,19.0,19.0,13.0,False,False
78.0,603.0,3.0,2.0,1.0,526.0,26.0,7.0,15.461538461538462,16.0,16.0,10.0,False,False
25.0,218.0,2.0,2.0,1.0,194.0,23.0,13.0,17.44,18.0,18.0,13.0,False,False
28.0,41.0,,,4.0,17.0,6.0,0.0,2.9285714285714284,3.0,2.0,3.0,False,False
76.0,2185.0,2.0,2.0,1.0,2110.0,63.0,50.0,57.5,58.0,58.0,28.0,False,False
33.0,210.0,3.0,2.0,1.0,178.0,17.0,6.0,12.727272727272727,13.0,14.0,8.0,False,False
92.0,1470.0,2.0,2.0,1.0,1379.0,42.0,18.0,31.956521739130434,32.0,35.0,17.0,False,False
98.0,2413.0,2.0,2.0,1.0,2316.0,59.0,39.0,49.244897959183675,50.0,53.0,21.0,False,False
40.0,686.0,2.0,2.0,1.0,647.0,38.0,29.0,34.3,34.0,33.0,20.0,False,False
13.0,52.0,2.0,2.0,1.0,40.0,10.0,6.0,8.0,8.0,8.0,6.0,False,False
48.0,700.0,2.0,2.0,1.0,653.0,37.0,22.0,29.166666666666668,29.0,29.0,15.0,False,False
91.0,3878.0,2.0,1.0,1.0,3788.0,90.0,80.0,85.23076923076923,86.0,86.0,51.0,False,False
71.0,350.0,4.0,3.0,1.0,280.0,17.0,4.0,9.859154929577464,10.0,11.0,7.0,False,False
61.0,892.0,2.0,2.0,1.0,832.0,37.0,19.0,29.24590163934426,29.0,29.0,16.0,False,False
55.0,806.0,2.0,2.0,1.0,752.0,40.0,22.0,29.30909090909091,30.0,26.0,16.0,False,False
55.0,820.0,2.0,2.0,1.0,766.0,38.0,17.0,29.818181818181817,29.0,28.0,15.0,False,False
40.0,424.0,2.0,2.0,1.0,385.0,31.0,14.0,21.2,21.0,21.0,12.0,False,False
81.0,1701.0,2.0,2.0,1.0,1621.0,54.0,32.0,42.0,42.0,41.0,19.0,False,False
36.0,166.0,3.0,2.0,1.0,131.0,14.0,5.0,9.222222222222221,9.0,12.0,6.0,False,False
63.0,282.0,3.0,3.0,1.0,220.0,15.0,5.0,8.952380952380953,9.0,8.0,7.0,False,False
98.0,400.0,4.0,3.0,1.0,303.0,15.0,3.0,8.16326530612245,8.0,8.0,7.0,False,False
95.0,1632.0,2.0,2.0,1.0,1538.0,49.0,25.0,34.357894736842105,34.0,34.0,16.0,False,False
52.0,1076.0,2.0,2.0,1.0,1025.0,47.0,35.0,41.38461538461539,42.0,42.0,22.0,False,False
40.0,178.0,3.0,2.0,1.0,139.0,16.0,3.0,8.9,9.0,8.0,7.0,False,False
75.0,2237.0,2.0,2.0,1.0,2163.0,67.0,51.0,59.653333333333336,60.0,61.0,29.0,False,False
14.0,84.0,2.0,1.0,1.0,71.0,13.0,10.0,12.0,12.0,13.0,11.0,False,False
15.0,97.0,2.0,1.0,1.0,83.0,14.0,12.0,12.933333333333334,13.0,13.0,10.0,False,False
68.0,200.0,,,2.0,134.0,12.0,0.0,5.882352941176471,6.0,6.0,5.0,False,False
32.0,353.0,2.0,2.0,1.0,322.0,27.0,15.0,22.0625,23.0,20.0,14.0,False,False
33.0,79.0,4.0,3.0,1.0,47.0,8.0,2.0,4.787878787878788,4.0,4.0,5.0,False,False
42.0,759.0,2.0,2.0,1.0,718.0,39.0,32.0,36.142857142857146,36.0,34.0,22.0,False,False
43.0,662.0,2.0,2.0,1.0,620.0,36.0,25.0,30.790697674418606,31.0,31.0,17.0,False,False
97.0,4133.0,2.0,2.0,1.0,4037.0,91.0,77.0,85.21649484536083,85.0,88.0,47.0,False,False
19.0,53.0,3.0,2.0,1.0,35.0,10.0,3.0,5.578947368421052,5.0,5.0,5.0,False,False
61.0,1299.0,2.0,2.0,1.0,1239.0,50.0,35.0,42.59016393442623,43.0,40.0,21.0,False,False
39.0,174.0,3.0,2.0,1.0,136.0,12.0,6.0,8.923076923076923,9.0,9.0,6.0,False,False
27.0,189.0,2.0,2.0,1.0,163.0,18.0,7.0,14.0,14.0,15.0,10.0,False,False
51.0,1259.0,2.0,1.0,1.0,1209.0,50.0,47.0,49.372549019607845,50.0,50.0,41.0,False,False
31.0,379.0,2.0,2.0,1.0,349.0,28.0,21.0,24.451612903225808,25.0,25.0,14.0,False,False
11.0,52.0,2.0,1.0,1.0,42.0,10.0,9.0,9.454545454545455,9.0,9.0,8.0,False,False
74.0,2019.0,2.0,2.0,1.0,1946.0,64.0,46.0,54.567567567567565,55.0,55.0,27.0,False,False
40.0,456.0,2.0,2.0,1.0,417.0,27.0,13.0,22.8,23.0,26.0,14.0,False,False
28.0,267.0,2.0,2.0,1.0,240.0,24.0,16.0,19.071428571428573,19.0,19.0,13.0,False,False
88.0,1789.0,2.0,2.0,1.0,1702.0,53.0,32.0,40.65909090909091,40.0,42.0,18.0,False,False
68.0,591.0,3.0,2.0,1.0,524.0,25.0,9.0,17.38235294117647,17.0,18.0,10.0,False,False
52.0,1195.0,2.0,2.0,1.0,1144.0,50.0,39.0,45.96153846153846,46.0,47.0,27.0,False,False
54.0,949.0,2.0,2.0,1.0,896.0,46.0,28.0,35.148148148148145,35.0,32.0,19.0,False,False
35.0,242.0,2.0,2.0,1.0,208.0,20.0,9.0,13.82857142857143,14.0,13.0,9.0,False,False
47.0,1012.0,2.0,2.0,1.0,966.0,45.0,39.0,43.06382978723404,43.0,43.0,27.0,False,False
62.0,1420.0,2.0,2.0,1.0,1359.0,54.0,38.0,45.806451612903224,46.0,45.0,25.0,False,False
39.0,550.0,2.0,2.0,1.0,512.0,36.0,23.0,28.205128205128204,28.0,29.0,16.0,False,False
78.0,2483.0,2.0,2.0,1.0,2406.0,71.0,58.0,63.666666666666664,64.0,64.0,31.0,False,False
76.0,2772.0,2.0,1.0,1.0,2697.0,75.0,69.0,72.94736842105263,73.0,74.0,46.0,False,False
18.0,40.0,3.0,2.0,1.0,23.0,7.0,2.0,4.444444444444445,4.0,4.0,4.0,False,False
99.0,73.0,,,35.0,9.0,4.0,0.0,1.4747474747474747,1.0,1.0,3.0,False,False
87.0,3737.0,2.0,1.0,1.0,3651.0,86.0,84.0,85.9080459770115,86.0,86.0,84.0,False,False
